corpus,layer,head,gqa_group,region,block_size,top_k,metric,contrast,mean_difference,documents,ci_low,ci_high
hotpotqa,0,1,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,remote,32,8,evidence_recall,content_minus_all,-0.041666666666666664,4,-0.125,0.0
hotpotqa,0,1,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,1,0,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,remote,16,8,evidence_recall,content_minus_all,-0.025,4,-0.07500000000000001,0.0
hotpotqa,0,2,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,2,0,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,remote,16,8,evidence_recall,content_minus_all,-0.024999999999999994,4,-0.07499999999999998,0.0
hotpotqa,0,3,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,3,0,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,remote,16,4,evidence_recall,content_minus_all,0.025,4,0.0,0.07500000000000001
hotpotqa,0,4,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,remote,32,8,evidence_recall,content_minus_all,-0.027777777777777776,4,-0.08333333333333333,0.0
hotpotqa,0,4,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,4,0,remote,64,8,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,0,5,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,5,0,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,remote,16,4,evidence_recall,content_minus_all,0.025,4,0.0,0.07500000000000001
hotpotqa,0,6,0,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,6,0,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,7,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,8,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,9,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,10,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,11,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,12,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,13,1,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,14,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,15,2,remote,64,4,evidence_recall,content_minus_all,-0.0625,4,-0.1875,0.0
hotpotqa,0,15,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,remote,16,8,evidence_recall,content_minus_all,-0.025,4,-0.07500000000000001,0.0
hotpotqa,0,16,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,16,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,17,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,18,2,remote,64,8,evidence_recall,content_minus_all,-0.05,4,-0.15000000000000002,0.0
hotpotqa,0,19,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,19,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,remote,32,8,evidence_recall,content_minus_all,0.06944444444444445,4,0.0,0.1388888888888889
hotpotqa,0,20,2,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,20,2,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,remote,32,8,evidence_recall,content_minus_all,0.0625,4,0.0,0.1875
hotpotqa,0,21,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,21,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,22,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,23,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,local,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,local,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,remote,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,remote,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,remote,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,remote,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,remote,64,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,24,3,remote,64,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,local,16,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,local,16,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,local,32,4,evidence_recall,content_minus_all,0.0,4,0.0,0.0
hotpotqa,0,25,3,local,32,8,evidence_recall,content_minus_all,0.0,4,0.0,0.0
